Date,VideoID,Comment
2022-12-02,pMJ2fEhN-Vc,didnt think lithium mining was anywhere near rainforest isnt argentina one of the main producers also 100000 is definitely not the limit for battery life plenty of evs have clocked up way more miles on their original battery
2022-12-02,pMJ2fEhN-Vc,hubnut rainforests in south america asia are rife with minerals like that i think i mistyped in the original lithium mining is mostly south american whereas nickel and cobalt is more asianafrican however the working conditions are simmilarly poor in all places ethanol production is also a huge contributor to deforestation mostly south america though ethanol fields are quickly eating up north american farmland im honestly glad to hear the battery life is better than i had heard im not so much an ev connoseiur so such news is reassuring i was just using figures id found from online sources over the years imo its far more of a political issue all around environment gov sanctions on petroldiesel muh freedoms etc than a fundamental issue with evs they definitely have their pros and i think a lot of people who live in a city would probably be better off with a small ev or even a quadrocycle or gwiz or something for their shop runs instead of a massive crossover as a side note love the content great watch as always keen for what the new year will bring
2022-12-02,pMJ2fEhN-Vc,i dont know hubnuts personal circumstances but i assume he would have off street parking which would probably mean if he owned an ev he could rig up a 240v 13a charge point shed or house roof mounted solar panels really make a lot of sense even in a rain blighted place like wales particularly when you own an ev
2022-12-02,pMJ2fEhN-Vc,nope home charging is not something i can do where i live youd need a pretty big solar array to charge an ev
2022-12-01,pMJ2fEhN-Vc,absolutely love the theory of it and a lovely looking little car bit too vauxhall adam imo compared to the original new 500 rather have an old fashioned 500 hybrid frankly at this stage charging is a faff and we are still not at a point where if we want to we can load up the car and nip off somewhere up north and it not take 12 hours to get there thats the deal breaker for me not keeping 3 small kids occupied while we charge up a large enough vehicle lol how fiat set up their auto wipers is a right pain though 500x is particularly annoying in that they werent even standard and even when optioned dont work properly attaching function of the rear to the fronts is just daft
2022-12-01,pMJ2fEhN-Vc,ive got one one on subscription from elm 140 is about right i found the range mode to jerky
2022-12-01,pMJ2fEhN-Vc,in case things go a bit fiat
2022-12-01,pMJ2fEhN-Vc,lets be honesteventually we will all have to have electric carsfor me at the moment its a no go as cant charge it home of worki am looking at modern hybridsbut will keep a gas guzzling classic for as long as i can
2022-12-01,pMJ2fEhN-Vc,do all the cars come with a parrot as standard
2022-11-30,pMJ2fEhN-Vc,you dont get the joy of hearing your engine burst into life on a cold morning evs take the fun out of driving
2022-11-30,pMJ2fEhN-Vc,i remember my first ev experience riding in a colleagues nissan leaf the figures would not suggest its particularly fast when he put his foot down out of the carpark it took off like a scalextric car no delay quite vicious acceleration aside from a v8 supercharged mercedes slk ive not been in anything quicker between 0 to 40 porsche boxster and aston martin v8 vantage included it was a similar story in the back of a hyundai kona only that felt like it was losing traction and a bit wayward and that was still pulling like a train at 60
2022-11-30,pMJ2fEhN-Vc,that indicatorlight stalk does look like one i had in an alfa mito i had a big issue sometimes when indicating at night completely turned off the headlights this was somewhat scary on a dark country road quickly fixed but scary all the same hopefully theres a bit more resistance needed to change the light settings now
2022-12-08,pMJ2fEhN-Vc,i have the same stalk config in my 2006 scion xb and never had an issue
2022-11-30,pMJ2fEhN-Vc,having had an ampera which is probably the only realistically priced electric car you can buy charging only works if you can do it at home a granny charger is ok for that if you only travel a few tens of miles a day at 10a everywhere else the cost of parking was more than the cost of charging and made it as pricey as petrol now with electric at 32p a kwh rather than 12p when i had my ampera these cars just arent cheap to run anymore
2022-11-30,pMJ2fEhN-Vc,good real world review i dont have access to home charging either so its interesting to see how youre getting on i think in the future people will just charge their car whilst doing the weekly shop
2022-11-30,pMJ2fEhN-Vc,another great video really enjoying the 500e content theres another cup holder in the front if you havent found it it pulls down front just below the parking brake button
2022-11-30,pMJ2fEhN-Vc,as always a great honest review and interesting insight into electric car ownership thanks ian and miss hubnut i like the idea of the onto way that you can rent the car on a month by month basis it gives potential owners the try before you buy option im a bit on the fence with electric cars i love the clever engineering behind them but am concerned about their end of life recyclability as well as the fact their labelled emission free which they arnt really one other concern is the battery life a current petrol or diesel car is designed to have a life of say 10 to 15 years most evs and hybrids seem to have battery issues within 10 years and when the battery needs replacing its a write off due to the fact the battery is basically the floorpan of the car i have never been in a position to own a new car i think the newest was 6 years old due to the cost so if i decided to go electric then i run the risk of a battery towards the end of the cars life hopefully i will be proven wrong and future batterys will be more recyclable and last longer i think electric cars have their place but are not the future i think hydrogen powered cars are the future using fuel cell power its an exciting time to be an automotive engineer thats for sure
