Date,ID,Text
2020-11-22,8J8pcx7GUr4,callumjimp i test drove it and i can confirm that it does have it i actually love that function too i am planning to buy one soon
2020-11-22,8J8pcx7GUr4,mimbultonia just watch the many youtube videos and you can decide
2020-11-22,8J8pcx7GUr4,danielcristea3868 i feel like i have watched them all just want to decide for myself if the range was just a bit further it would be perfect
2020-11-23,8J8pcx7GUr4,mimbultonia james batchelor formerly of carbuyer has got one on test and hes saying hes getting close to 200 miles following a software update  which i suspect has come in since robert filmed this video
2020-11-25,8J8pcx7GUr4,martingorbush2944 my i3 sits on 146 kwh100 km over its 70k km lifetime
2021-01-20,8J8pcx7GUr4,awesomeactiontv6964 any updates at all if you have used it for circa 2 months i have been offered an e2008 gt for work just mulling it over and would appreciate a hands on bit of feedback many thanks
2021-01-20,8J8pcx7GUr4,craigwilliams6049 got the car beginning of nov and i absolutely lov it the only thing id say is if you are going to have to do lots of miles when its cold temperatures then your going to watch the range ive notice and i have a friend in sweden that runs a 208e that youll loose 30 range once it drops below 2
2021-01-23,8J8pcx7GUr4,are the interior led strips also in the back
2021-01-23,8J8pcx7GUr4,no 
2021-01-23,8J8pcx7GUr4,spacedoutet do u like the car i can get the car in march
2021-01-23,8J8pcx7GUr4,krokobll love it so far so good i placed order in march and picked up october been reliable so far with no issues touch wood thats all i needed was reliability fed up with vauxhall always caused me issues for years needed a change and if it runs as well as it has these last months ill be very happy 
2021-01-23,8J8pcx7GUr4,spacedoutet coincidence because im driving an opelvauxhall corsa right now lol do you use the app for your car
2021-01-23,8J8pcx7GUr4,krokobll lol i got the app but waiting for it to register to fully make use 
2021-01-24,8J8pcx7GUr4,spacedoutet do the car get updates
2021-01-24,8J8pcx7GUr4,krokobll i believe so but i think i have to do it a certain way unless im wrong lol i been a bit busy doing other stuff i have not had much time to look into it i keep forgetting everytime im doing something else  im a nightmare lol just aswell its running fine the guy at peugeot was nice throughout and said any issues just ring him but aint needed to 
2021-07-13,8J8pcx7GUr4,i would really like one but the range worries me especially in the winter
2021-07-13,8J8pcx7GUr4,thesaltybager totally understand im now getting constant 467 and just over 200miles so im happy with this i was a little worried id never achieve this but now have seen i can its a relief lol id say judging from my ownership from last october its probably 150miles in winter worst case 
2021-07-13,8J8pcx7GUr4,spacedoutet what sort of speed do you drive at to achieve that and do you drive on motorways much 
2021-07-13,8J8pcx7GUr4,thesaltybager im generally mixed but id say mainly lower 5060 im yet to do a solid motorway journey only because of the past year covid  not really had chance but its mainly my area driving so it covers perfect for what i need obviously everyones different and has different needs so its completely understandable your concerned i was the same as i was only offered a little test drive in a city and you always want a real test for what you do wherever your from i took a chance after owning a 30kwh leaf for 2 years and getting fed up with charging every 70 miles this doubled my range and i feel so much happier now tbh even doing a long journey most of the time in my old diesel i would stop half way anyway to eat or rest so having the option to charge doesnt really bother me whilst im doing that  what ever you decide im sure you will make the right decision for you 
2021-07-13,8J8pcx7GUr4,spacedoutet cheers appreciate the advice
2022-03-17,8J8pcx7GUr4,i have this ev same spec gt line also did not come with reversing camera  supposed to be included on gt line but was missed on production line get about 120 miles on full charge in winter and about 150160 in summer
2020-11-17,8J8pcx7GUr4,i think even city cars need 150 miles range in winter driving after that it is just nice to have   the weight of the battery is the same full or empty so there is a point where the huge battery becomes an efficiency drag along with much longer charger wait times  i get the feeling car manufacturers and the general non ev public are still stuck in the petrol station mentality where you only charge  fill up   once  twice a month so the battery needs to replicate that   in reality a charger needs to be where the car is parked up for a length of time  so you graze charge not gorge charge
2020-11-17,8J8pcx7GUr4,i suppose it depends if you live in a flat my first ev was renault zoe 22kwh i quickly learned i didnt need to charge all the time even with a winter range of 70 miles  i topped up at home and warmed the car before leaving
2020-11-17,8J8pcx7GUr4,peugeot and electric im sure that will be really reliable
2020-11-17,8J8pcx7GUr4,my 2 have not skipped a beat
2020-11-17,8J8pcx7GUr4,robert tells it like it is a road test thats actually useful instead of just an ego trip fab
2020-11-17,8J8pcx7GUr4,i know i love his review hes so open and honest about the fallacy of oems its a delight to watch
2023-01-20,8J8pcx7GUr4,except he got a lot of the information  wrong
2020-11-17,8J8pcx7GUr4,i thought you didnt care about looks at all but still find this lame 
2020-11-17,8J8pcx7GUr4,10k quid upsell over a diesel lmao thatdve paid off after 20 years of ownership oh wait the battery will end up in a landfill long time before that
2020-11-17,8J8pcx7GUr4,fyi  440  conversion from whmile to whkm was accidentally multiplied by 1609 instead of divided by would be good to see a table of comparison to other evs of similar class and generation also is this manufacturers claims or actual result of testing
2020-11-17,8J8pcx7GUr4,gt line  is the production line where they are thrown together faster     if they discard all the gimmicks bells and whistles they could be sold for less my current fossil car has an fmdab radiocd player fitted i turned it on when i bought the thing to see if it worked and it hasnt been turned on since  dont need or use it i prefer the silence so i can hear what is going on around outside   why do you keep measuring boottrunk space in litres i dont carry loose liquids in the back measure length width height in feet and inches or if you really must  in those foreign centimetre things range needs a bit more a place i go to regularly is a 210 mile round trip  in good weather  and there is nowhere there to charge up while im away from the vehicle so id be adding at least half an hour to the travel time  if big if i can find a charger that works  so i can get home again   and that big ugly square front so inefficient yuk
2020-11-17,8J8pcx7GUr4,i like your new video editing style who ever is doing it keep up the good work
2020-11-17,8J8pcx7GUr4,peugeot cars are trash 
2020-11-17,8J8pcx7GUr4,why do car manufacturers still design cars like a damn high ankle shoe this exact one looks like an agressive high ankle basketball shoe freaking ugly as hell
2020-11-17,8J8pcx7GUr4,all the same must be time for fully charged top 10 evs 2020
2020-11-17,8J8pcx7GUr4,cant tow they need to make basic cars that farmers boat owners builders need at a reasonable price
2020-11-17,8J8pcx7GUr4,well you shouldnt be looking at budget subcompact hatchespretend suvs then lol
2020-11-17,8J8pcx7GUr4,"im glad you mentioned the bit about the energy conversion into the mpg cause i dont think its talked about enough 

more people would switch to electric cars if they knew how much better it is"
2020-11-17,8J8pcx7GUr4,"roberts ev review formula notes
1  tell them the colour 
2  tell them that its nice to drive 
3  tell them that the declared range is a bit of a fudge 
4  tell them random things as they occur to me 
5  share hope for a bare bones affordable electric car for the future 
i love roberts reviews and i will watch them all"
2020-11-17,8J8pcx7GUr4,it looks like you have watched them all already
2020-11-17,8J8pcx7GUr4,karow92 and i will do again 
2020-11-17,8J8pcx7GUr4,sprinkle a bit ouf a rant against fossil fuel companies and legacy autos dragging their feet as well and you get the bobby formula love it
2020-11-17,8J8pcx7GUr4,"afterburner94 the rant vids are their own thing  i think the formula is something like
express frustration at the intransigence wilful ignorance and lies of a corporatepolitical power that is in favour of the shortsighted selfenriching nationally harmful energy status quo briefly lapse into a guilt laden class hatred toff voice swing wildly at boris and stumble blindly into a swamp of communism walk backwards through the globalist agenda until the cognitive dissonance dies down and hes back on the firm footing of it would be nice if everything were like it is on startrek 
i love these too and i will watch them all"
2020-11-17,8J8pcx7GUr4,6 what its like to lean on
2020-11-17,8J8pcx7GUr4,"sonicdeathmonkey12 i really liked that one fork 28k to have a good lean on it  
sport car  seems to be rubbish "
2020-11-17,8J8pcx7GUr4,"i like the look of the exterior and interior of the car and the price is pretty reasonable which is unusual for evs

sadly that is about it  it is a large suv a style of car i detest because the vast majority of this type of car are bought by people who really do not need it  the range is mediocre  the boot space is poor  the lack of reversing camera is hilariously penny pinching"
2020-11-17,8J8pcx7GUr4,they have to style it like an suv because you sit the body on the battery tray
2020-11-17,8J8pcx7GUr4,i like the scrap heap challenge music
2020-11-17,8J8pcx7GUr4," its a peugeot e2008
 i didnt know they were making ev way back then
 no its awe forget it
i like that rob didnt like it how annoying it would be if every can he tested was amazing"
2020-11-17,8J8pcx7GUr4,what is under the hood where you were resting your hand it looks big enough to take a weekend case on the outside
2020-11-17,8J8pcx7GUr4,another suv 
2020-11-17,8J8pcx7GUr4,whats weight difference over e208 as that does 185 miles repeated ccs charging on car tested here and a light foot might do 145 miles better off with mg zs instead
2020-11-17,8J8pcx7GUr4,or an mg 5 although id forgotten for an instant that mg is chinese not british interesting how the mg brochure has an mgc gt in the showroom alongside the new car
2020-11-17,8J8pcx7GUr4,robert sorry to be the one to break it to you but your maths is failing you 290wh per mile  345mpkwh  i believe that miles per kwh is the best comparison as its most directly comparable to mpg and the kwh size of your battery your fuel tank lets you know the probable range  and low and behold when you multiple 345  45 you get 15525 miles just what the evdb says  other than that another good review
2020-11-17,8J8pcx7GUr4,"yes evdb says 250km 155 miles the nedc new european driving cycle gives a range of 267 miles thats 172 of evdb and apparently based on the rosiest of rosy scenarios

even the manufacturers site says the range is 206 miles which is still 130 of what you should actually expect"
2020-11-17,8J8pcx7GUr4,theres a comment just above yours from someone who owns this saying the get 160180 miles this time of the year with heater on
2020-11-17,8J8pcx7GUr4,"_rafiki first id like to point out that heater on auto does not mean the heat is on just that its enabled and will come on based on cabin temperature

second its usually not that difficult to do better than published range if youre a carefulmindful driver my 2020 kona ev is rated 258 miles and i can eek out 280ish with the heat blasting and it doesnt even have a heat pump just resistance heat without heating 100 range is somewhere north of 300 miles

the problem here is peugeot claims 206 miles which is extremely generous even compared to the 160180 miles that a careful driver gets it deserves a raised eyebrow of incredulity"
2020-11-17,8J8pcx7GUr4,hi smidge204 thanks for clarifying this 
2020-11-17,8J8pcx7GUr4,my thought exactly this is why i stopped to comment obviously as the rest of us he did not divided 1000 at 290 but rather made some math tricks and messed something  my trick was that 290 is almost 300 so multiplied by 3 will be almost 900 though the result is 3 plus something there is no need for a full second to think that  so when he finished his two seconds aaaaboooouut and said four i knew that down here somebody already complained about his math skills 
2020-11-19,8J8pcx7GUr4,correct
2020-11-20,8J8pcx7GUr4,_rafiki expect if you drive around town in eco mode can get close to the official figures the norwegian fellow was driving at high speeds 75mph on the motorways and his tests showed 198 kmh or 124 miles so what to expect from a 216 mile range vehicle at motorway speeds assume on d and eco and down hill your would put some charge back into the battery
2021-01-10,8J8pcx7GUr4,so its a 45l tank 9l per 100k thats what i use in aust is 389 kilometers the best this car will do is 180200miles so 320 kilometers at best so how is it massively more efficient have i missed something
2021-01-10,8J8pcx7GUr4,tomlf8hx i am not quite sure what you compute but it looks like you talk about range i think that you missed that efficiency is about how much energy you put in for distance and for efficiency there is need to cut losses in friction at gas cars since gas was cheap this aspect was minor but for evs even electrons are even cheaper because storage is not so efficient as that in gas hence range problems efficiency in friction losses was important plus that known low efficiency of burning the gas in engine
2020-11-17,8J8pcx7GUr4,it is the range estimater that is the problem not the range itself  it is very conservative and way out the range is as advertised or more realistically as you can find on the ev database i get about 220 to 250 km in winter 510 degrees and wet in norway
2020-11-17,8J8pcx7GUr4,yeah theres still 15 miles easily left in it when its empty
2020-11-17,8J8pcx7GUr4,where in norway do you live i live not 40 minutes from oslo we do have two months a year with 5  to 23 degrees that is the only range that matters my old renault zoe the 2nd model went from 340km high temp summer to like 180km in the hardest winter with a 40kw battery and super conservative driving  that is almost 50 range loss in the hardest winter months wich is way way too much  i even had it parked in a closed garage all year round
2020-11-17,8J8pcx7GUr4,tsenngu west coast bergen it will of course get colder but winter is defined by constant mild horrible stormy weather i am interested to see though how it goes when it gets below 0
2020-11-17,8J8pcx7GUr4,on the efficiency of petrol engines the ice component of the current mercedes f1 engine is the most efficient in the world and that achieves a little over 50 thermal efficiency the amount of energy going in that is translated to work on their project one road car which will have an engine derived from the f1 car they hope to get just over 40 when some of the most talented engineers in the world can barely crack 50 on an icu while any bog standard ev can easily top 80 efficiency and the good ones are well into the 90s theres no question the direction the world is going in
2020-11-17,8J8pcx7GUr4,"290wh per mile works out as 1000290  344 miles per kw i think so not 45 and i agree you should publish this 

and with a 45kw battery 45  344 is approx 155 range which i see agrees with ev databases figure"
2021-12-11,8J8pcx7GUr4,the conversion is also terrible 466wkm would mean it does 13 miles per kw
2020-11-17,8J8pcx7GUr4,that is the gt model not the gt line
2020-11-17,8J8pcx7GUr4,it is very weird that car does not have a reversing camera that is a standard feature from the second class up i thought i have gt line and it has a reversing camera maybe it is a uk thing
2020-11-17,8J8pcx7GUr4,i have a reversing camera that i never use i use mirrors and my eyes with support from my sensors to tell me when to stop so much easier and safer
2020-11-17,8J8pcx7GUr4,"it should have one gt line and above in the uk

i have heard of a couple of cars being delivered without them by accident though"
2020-11-17,8J8pcx7GUr4,finally been waiting for this for months too late tho already picked one up
2020-11-17,8J8pcx7GUr4,are you happy with it
2020-11-17,8J8pcx7GUr4,pixiiger yes overall very good got it using the bik tax free system and it was somehow very reasonbly priced went for the gt so have a reversing camera ect much better than a petrol dont agree with his statment about the range im getting more than him
2020-11-24,8J8pcx7GUr4,hamzabq1in i think almost everyone has said theyre getting more than him lol
2020-11-17,8J8pcx7GUr4,yep thats so french nice looking with some annoying quirks
2020-11-17,8J8pcx7GUr4,i have a feeling fully charged got stock in cars i know fully charged is a lot about evs but its getting boring with all this car episodes dont get me wrong i love fully charged but it is so much more than cars cars cars   keep up the awsome work robert 
2020-11-17,8J8pcx7GUr4,perceptive we couldnt film any cars for several months then we got them all at once equally we cant film indoors in lots of places at the moment so episodes arent coming out in the order we would ordinarily like thanks dan
2020-11-18,8J8pcx7GUr4,fullychargedshow ok everything has its explanation thank you for the answer  
2020-11-17,8J8pcx7GUr4,it has a trip meter but it is buried as you say you have access it through your personal controls on the 3d dash and then press the button on the knob to your right you can have up to 2 trip meters at once
2020-11-17,8J8pcx7GUr4,i put it to you all those who say that cars arent getting more and more cookie cutter that you probably couldnt look at blacked out silhouettes of several different makes of compact suv and crossover and be able to tell which is which quickly and accurately  also youre not being picky about that interior light its a safety hazard  glad to hear someone else recognizes that a simple example of an car with no frills and just the basic features that youd expect on a base model 1995 honda civic with 200 miles of range in the winter would sell faster than they could fill out the order form
2020-11-17,8J8pcx7GUr4,you thinking abilities are good but no average consumer will buy a car without decent features these days
2020-11-17,8J8pcx7GUr4,have you looked at the side profiles of 2000s saxos 106s and fiestas cars within the same class looking similar is not a new thing its more or less how its been for a very long time
2020-11-17,8J8pcx7GUr4,aljowen im well aware  just look at most of the pickup trucks from the mid 90s  mid 2000s  most of the sedans for the last 60 years too
2020-11-17,8J8pcx7GUr4,good presentation
2020-11-17,8J8pcx7GUr4,you can tone down the mood lighting personally i like them bright though 
2020-11-17,8J8pcx7GUr4,no one mention the 6 to 8 kwh of energy it takes to refine a gallon of petrol i cant be more precise as obviously the oil companies dont really want us to think about it  so basically if you have a hyundai ev youd be about 40 miles down the road with just the energy needed to refine the petrol
2020-11-17,8J8pcx7GUr4,you are forgetting one thing you get 20 times more energy out of gasoline than it takes making it you are literally pulling it out of the ground not so with electrons they have to manufactured at a loss so please stop that efficiency nonsense about evs they are 6 times less efficient than gasoline cars the reason er like the is that they emit less polutants but we cant drill for electricity so they will never be more energy efficient than with a combustion engine
2020-11-17,8J8pcx7GUr4,"tore_lund as i look out of my window at the large wind farm with megawatts of electricity literally being generated with no pollution at all i can still hear your mad ranting about petrol its over get over it 
you dont need to drill for electricity it comes down from the sun it moves in the wind aside the the poetry you are also really wrong evs do the equivalent of 140mpg if you measure kilowatt for kilowatt of fuel and as in many civilised parts of the world we use increasingly clean and not drilled for forms of electricity your oil analogies are also wrong and before you start ranting about the materials in wind farms and solar panels ill just say oil rigs pipelines refineries gas tanker trucks fuel stations and only then 30 mpg"
2020-11-17,8J8pcx7GUr4,tore_lund you clearly dont understand you physics you cant make energy you arent making petrol you are digging it up and refining it once its all gone good luck making more 
2020-11-17,8J8pcx7GUr4,tore_lund how wrong is it possible to be you can drill for electricity it is called geothermal energy that is why all the server farms running the cloud are on iceland as others have said the other sources hydro norway solar everywhere wind everywhere do not require drilling they are all powered by the sun which is good for the next five billion years
2020-11-17,8J8pcx7GUr4,muppet keeper data about electrical energy consumption varies from rafinery to rafinery in my country i can access data from the biggest oil company there but these are from 2014 then i found that for 1000 liters they use about 1mwh to even 4mwh of electrical energy that mean it is from 1 to 4 kwh per liter and that translates to 4785  1514 kwh per us gallon
2020-11-17,8J8pcx7GUr4,i agree with that just one refinery uses as much electricity as a small city the size of coventry to sustain production factor that into a gallon of fuel and evs are even more efficient
2020-11-18,8J8pcx7GUr4,edwyncorteen1527 you got it yes it just pisses me off when people say gasoline is an inefficient energy source bringing up the energy use for refining but completely disregarding the energy contained in the fuel itself renewables also contain free energy however the degree varies wildly depending on type the electric motor is highly efficient saying the whole energy path making your wheels pin on you ev is too is disregarding the obvious
2020-11-18,8J8pcx7GUr4,muppetkeeper you are mixing up efficiency with environmental impact hydrocarbons are the highest concentrated energy ressource we know of hence the reason it has dominated a wind turbine is only 60 efficient in ideal conditions more like 20 average the rest of the wind energy is just wasted hydro is a lot better though
2020-11-18,8J8pcx7GUr4,tore_lund youre absolutely correct about petrol energy density  thats why its been such a good convenient fuel for the last 100 years  the problem is that an ice in a car can only make use of between 20 and 35 of that energy  the remaining energy is just wasted  its very inefficient
2020-11-18,8J8pcx7GUr4,benj5386 my objection was some claiming that evs overall are more efficient without regarding that electricity is much more energy demamnding to produce not that evs are not better but from a strictly physics perspective more energy is wasted getting the wheels to turn that energy might come from a wind turbine so virtually free and with very little footprint but the wind energy passing through the turbines blades is magnitudes greater than what is possible to recover however had we something else than batteries to store electrons and a natural process to harvest them things would look very different 100ah worth of colmb potential is only 02mg in electrons in orher words 18g of electrons is enough for a lifetime of driving an ev
2020-11-18,8J8pcx7GUr4,tore_lund you are mixing up efficiency with the need for efficiency efficiency is only important if the fuel you are using is scarce and none renewable it doesnt matter if a wind turbine only takes 20 of the force from the wind the wind isnt going to run out wind turbines are designed to keep themselves safe and functional therefore the dont want the full force of the wind  hydro may be more efficient but the huge cost of building it doesnt make it economically efficient
2020-11-19,8J8pcx7GUr4,tore_lund this is simply false renewables like solar pv  wind turbine even after considering energy to build the system is far more efficent than even gasoline without considering refining and drilling bevs simply consumes less energy and renewables methods of capturing energy is much more cleaner then add to the fact bevs have crazy good life span which should do 400000 miles which many fake studies are ignoring energy density of hydrocarbons is pointless it has no effect on efficiency sure wind turbines are only 60 efficient because they over generate in the wrong times thus they have to be braked when the grid can not consume the generation but you are wasting wind blowing not freaking fuel your entire argument is logicaly broken wasting the fuel is not the same as wasting wind blowing
2020-11-19,8J8pcx7GUr4,tore_lund you sir are a con artist and scammer trying to spin technical terms into falsehoods
2020-11-19,8J8pcx7GUr4,neojhun what learn physics before you you degress into insulting strangers on the internet who knows the difference between pears and apples
2020-11-19,8J8pcx7GUr4,tore_lund sorry nothing you said had functional understanding of physics just throwing terms and numbers does not inform how the system works i actually went into the mechanism and reasoning of what happens thanks for the swiftboating
2020-11-19,8J8pcx7GUr4,neojhun then efficiency is the wrong word to use fossil fuels also has been concentrated by time as each barrel represents 4 times its mass in broken down biomass in other words  this is energy from before humans existed and no renewable source can reach back in time to collect energy from the past like that you could ofcourse argue that this is a highly inefficient process too as biomass is only capable of capturing a fraction of a percent of the sun energy used but the energy supplied by the human effort to get it is much less
2020-11-19,8J8pcx7GUr4,tore_lund wtf but the energy consumed is less from wind turbine or solar pv capture to spinning wheels is still multiple times higher ratio for electric supply chain while biomass fossil fuels has a much small ratio from capture to spinning wheels you are trying to argue the sheer nominal amount of energy is more which make no sense you can not consume that much energy in an ev again your argument is logically broken ratio vs sheer amount
2020-11-19,8J8pcx7GUr4,neojhun a solar panel takes on average 4 years to give back the energy spent on its manufacture if we then presume a 25 years life it is capable of supplying four times more energy than it has consumed a barrel of oil takes 4 of its energy to become gasoline adding another 5 for infrastructure and gas stations and geopolitical tensions it is still massively more efficient than solar  energy efficiency of an ev is a pointless argument the point is that the energy used has less co2 emissions and the higher efficiency of an ev itself adds to that but still overall efficiency of energy into revolutions of tyres is worse than using oil nb ive just ordered another 10w polycrystaline panel for my dashboard for 20 quid for that money i could have bought 20l of gasoline containing 180kwh of which a car could deliver 36kwh in mechanical energy the 10w panel will produce 10w6hours36525 years 547kwh in ideal conditions on my lattitude however it has taken 100 kwh to make it mining refining crystal growing slicing and doping and finally encapsulation so per pound paid it will give around 10 times more energy however this panel is horisontal and behind a windshield so more like only 5 times that of gasoline so in total i will get like 20 more energy per pound paid if i deduct the 100kwh used on manufacture however the reason it is worth while is because my dc converter has only 60 efficiency at low load which typically happens with daytime driving where only the inverter coolant pump and ecu is powered that draws 260w from my main pack but adding my first 10w panel reduced the consumption by 24w so in reality solar is worth more and cheaper than wall outlet power in an ev ie an efficiency gain
2020-11-19,8J8pcx7GUr4,tore_lund 4 years out of 25 years that maybe is a sign of the ratio wtf thats 4  5  is current human generation ontop of the energy required in biomass to create fuel sure if your argument is the 9 of human generation gains 91 more energy from burning it thats more efficient but you just ignored the entire point burning fuel
2020-11-19,8J8pcx7GUr4,neojhun i did not ignore the point of not burning fuel but that is not the issue here we are discussing efficiency that means energy out  energy in nothing else
2020-11-19,8J8pcx7GUr4,"tore_lund 
the best ice has an efficiency of around 40  when not idling  you lose the efficiency argument just by the fact that an ice wastes at least 60 of the energy

it appears that you are unable to assess information correctly and believe that petrol or diesel simply appears in a fuel tank by magic  no surveying drilling pumping transport of oil refining transport of fuel pumping into the fuel tank involved  then the raw material isnt renewable on any sensible timeframe and has a sideeffect of overheating our planet"
2020-11-19,8J8pcx7GUr4,boggisthecat i presumed 20 ice efficiency which is lower than nedec specs for most cars personally my last car was 245 engine efficiency on paper but in real life my summer average was no better than 22 considering 2 gearbox losses so 20 is quite reasonable if cars had 40 efficient engines drivetrain theyd be almost twice as efficient as solar panels
2020-11-19,8J8pcx7GUr4,"tore_lund 
ice typically fall around 10 to 13 overall efficiency  there are losses at every step in the processing of the fuel before the engine is involved  40 is a maximum engine efficiency not typical

battery ev is around 70 overall efficiency and rising  around 10 losses internal to the vehicle mostly conversion losses from ac to dc and back with the rest being generation losses  this is if using a non fossilfuel source  a poor coalfired power plant will only be about 55 efficient at producing electricity so your overall efficiency would drop to somewhere around 35 to 40 if using such a source

worstcase scenario gives battery ev at least three times the overall efficiency and this could range up to seven times"
2020-11-19,8J8pcx7GUr4,kehlerames218 that is very nice but not what is discussed here
2020-11-19,8J8pcx7GUr4,boggisthecat a tesla model 3 is 72 efficient presuming whatever mix of parking and ac used in the epa test if you go over the numbers at 60 mph a model 3 uses 17kw to maintain speed measured from the socket but requires 14kw in mechanical power 3kw is lost however an engined car needs typically  only 12kw to maintain 60 mph because it weighs half as much and rolling resistance is still 3040 of losses at that speed and is burning 45 l gasoline per hour ie 4736kw in heat input so in numbers a tesla is slightly better than twice as fuel efficient than a regular car not 5 or more times more efficient as you claim
2021-01-29,8J8pcx7GUr4,cbflazaro no that is not what im doing here i agree that the engine itself has only 25 efficiency but gasoline is energy concentrated by nature so it contains 20 times more energy than it takes to pull it out of the ground and refine it that is why compared by how much human effort it takes is far less energy demanding than other energy surces you can argue that electricity is not even a resource it has to be manufactured which is much harder than liquid fuel made over millions of years just for the taking so overall efficiency for a gasoline powered car if you include the free energy content of oil is 200400 even when the engine itself is only 25  an electric car can on paper never exceed 100 efficiency with perfect motor battery and wheelbearings energy will always be lost on the way to the vehicle
2021-04-12,8J8pcx7GUr4,bdelphan a donkey oilpump lifts between 5 and 40l per stroke and it goes around what 10 times per minute so that is average one oil barrel per minute if it uses 9mwh per month as you say while it pumps 43 thousand barrels each barrel then uses 209kwh of electricity or around 1 of the energy content of that oil it has just pumped even if a tesla can go 58 miles on that amount of energy a car can go further from the 120l of gasoline you get out of that barrel so it is very efficient refining takes 5kwh energy not only electricity but also heat because the waste heat from distillation is used to pre heat the next batch of oil going into the refraction tower distribution and advertising and gas stations is another 58 losses so overall the oil industry produces more energy than it consumes this is the reason it has been king for a century because it contains free energy made by geology and that is something hard to beat at the bottomline however as oil reserves become more costly to extract and solar and wind is getting cheaper this balance is shifting but oil has had an obvious advantage by being concentrated energy just for the taking we want to get rid of oil but not because it is inefficient and we are transtioning to cleaner sources that are less efficient because we need to reduce emissions drastically but oil has always been the fuel with less effort per kwh at the wheels of vehicles
2021-04-12,8J8pcx7GUr4,bdelphan my counter argument is still right too 9000kwh is still 43 thousand barrels capable of propelling a gasoline car for 33 million miles or half that if were talking a big car only getting  32mpg so the fact that an electric motor is 4 times more efficient than a combustion engine is in itself remarkable but it is the whole chain of energy use vs return that has made gasoline the obvious choice if we are going to talk about electricity production it also  has its own set of connected losses and has not been concentrated to dig up over millions of years we like electric cars because they are 1 cheaper to drive i use half of what i spent on gasoline just paying list price  tax at home 2 they have fewer emissions and if you drive a lot it is not an insignificant reduction of your household emissions  to get an ev 3 you can make your own fuel legally if you got solar 4 maintennance is rudimentary and is mostly the easy diy stuff like brakes and wheelbearings and new viperblades so from that perspective it is the better vehicle but it requires more manproduced energy per mile  driven than a gasoline car that cheats by borrowing from nature
2021-08-06,8J8pcx7GUr4,tore_lund ice are not efficient in any way at all
2020-11-17,8J8pcx7GUr4,you can select a reversing camera as an option when you buy the car
2020-11-17,8J8pcx7GUr4,its really odd since he was in a gt line variant which is supposed to have that out of the box but perhaps it depends on the market
2020-11-17,8J8pcx7GUr4,zarkoh yes have a standard uk model gt line spec delivered august 2020 has reversing camera
2020-11-17,8J8pcx7GUr4,watchmrcontent youd think reviewers always get the top variants for testing 
2020-11-17,8J8pcx7GUr4,zarkoh they usually do get the highest spec cars and this being the gt line should have a reversing camera as standard not an option for that kind of money its a bit odd to me that it doesnt 
2020-11-17,8J8pcx7GUr4,apafej627 yeah its precisely why i wondered to begin with even the variant under gt line called allure comes with the reversing cam
2020-11-17,8J8pcx7GUr4,its 2020 a reversing camera would be mandatory in every vehicle even the base model of the cheepest option i can purchase reversing camera kits for less the au40 im sure the manufacturers can get them for less than 5 as they all have screens already in their cars so i think the point is that its a very poor decision to not put one in and shows that they arent serious about making a modern car and are stuck in the past with old technology and old ways of thinking 
2020-11-17,8J8pcx7GUr4,"kurtpalmer3674 its not the manufacturers being stuck in the past its just marketing they need things to distinguish between trim levels and encourage punters to spend more money  
i agree that reversing cameras should probably mandatory nowadays given how compromised rear visibility is on modern cars"
2020-11-18,8J8pcx7GUr4,camera might be broken
2020-11-19,8J8pcx7GUr4,this car have back camera
2020-11-20,8J8pcx7GUr4,rebelphescooter3278 its a pug so might be broken troll
2020-11-17,8J8pcx7GUr4,"like if range is important to you  share if you think car makers should make evs from the ground up

the peugeot e2008 certainly looks the part but how does it compare to the other compact suv electric cars on the market its beautifully made and easy to drive but for a car with a usable battery of 45kwh you might expect a better real world range than this offers the inside is comfortable and it has a decent boot but it lacks a reversing camera and has some quirky internal lights that look flashy but are a bit distracting the e2008 is a decent effort but in an increasingly crowded market for compact suvs does it do enough you tell us

fully charged is 100 independent thanks to youtube memberships and patreons without you this channel wouldnt be possible if youd like to help support the fully charged channel and its mission

become a patreon httpswwwpatreoncomfullychargedshow

become a youtube member use join button above
subscribe to fully charged  the fully charged plus channels 
buy the fully charged guide to electric vehicles  clean energy  httpsbuffly2gybgt0

browse the fully charged store httpsshopfullychargedshow

visit our live exhibitions in the uk usa  europe httpsfullychargedshowevents


subscribe for episode alerts and the fully charged newsletter httpsfullychargedshowzapsignup

visit httpsfullychargedshow

find us on twitter httpstwittercomfullychargedshw

follow us on instagram httpsinstagramcomfullychargedshow


timestamps
000 introduction
050 another compact suv
250 a good looking car
344 dont dither get the electric
539 comfortable inside
556 distracting lights
649 inaccurate range stats
734 peculiar software quirks
840 where is the trip meter
918 speed stats
1034 nice big boot
1117 no reversing camera
1152 gt features come at a price
1313 flashy but lacking range
1348 charging demo
1552 not blown away
1614 lean factor
1740 fossil fuel hangover
1820 dont love it dont hate it
1838 subscribe support join"
